Name	version	spawnable	rare	level	maxlevel	levelreq	classspecific	class	classlevelreq	frequency	group	mod1code	mod1param	mod1min	mod1max	mod2code	mod2param	mod2min	mod2max	mod3code	mod3param	mod3min	mod3max	transformcolor	itype1	itype2	itype3	itype4	itype5	itype6	itype7	etype1	etype2	etype3	etype4	etype5	multiply	add
Azure	1	1	1	1	4	1				3	117	res-cold		5	5										armo	ring	amul	orb	circ								0	0
Crimson	1	1	1	1	4	1				3	118	res-fire		5	5										armo	ring	amul	orb	circ								0	0
Tangerine	1	1	1	1	4	1				3	119	res-ltng		5	5										armo	ring	amul	orb	circ								0	0
Beryl	1	1	1	1	4	1				3	120	res-pois		5	5										armo	ring	amul	orb	circ								0	0
Godly	100	1	1	50		43				1	101	ac%		101	200									dgld	armo												0	0
Cruel	100	1	1	56		48				1	105	dmg%		201	300									blac	weap							staf	wand	orb			0	0
Virulent	100	0	1	92		75				1	307	pierce-pois	1	1	1										scha												0	0
Virulent	100	0	1	92		75				1	307	pierce-pois	1	1	2										ring	mcha											0	0
Virulent	100	0	1	92		75				1	307	pierce-pois	1	1	3										amul	glov	boot	belt	helm	lcha							0	0
Virulent	100	0	1	92		75				1	307	pierce-pois	1	1	4										shld	weap											0	0
Virulent	100	0	1	92		75				1	307	pierce-pois	1	2	8										tors												0	0
Incendiary	100	0	1	92		75				1	307	pierce-fire	1	1	1										scha												0	0
Incendiary	100	0	1	92		75				1	307	pierce-fire	1	1	2										ring	mcha											0	0
Incendiary	100	0	1	92		75				1	307	pierce-fire	1	1	3										amul	glov	boot	belt	helm	lcha							0	0
Incendiary	100	0	1	92		75				1	307	pierce-fire	1	1	4										shld	weap											0	0
Incendiary	100	0	1	92		75				1	307	pierce-fire	1	2	8										tors												0	0
Gelid	100	0	1	92		75				1	307	pierce-cold	1	1	1										scha												0	0
Gelid	100	0	1	92		75				1	307	pierce-cold	1	1	2										ring	mcha											0	0
Gelid	100	0	1	92		75				1	307	pierce-cold	1	1	3										amul	glov	boot	belt	helm	lcha							0	0
Gelid	100	0	1	92		75				1	307	pierce-cold	1	1	4										shld	weap											0	0
Gelid	100	0	1	92		75				1	307	pierce-cold	1	2	8										tors												0	0
Magnetic	100	0	1	92		75				1	307	pierce-ltng	1	1	1										scha												0	0
Magnetic	100	0	1	92		75				1	307	pierce-ltng	1	1	2										ring	mcha											0	0
Magnetic	100	0	1	92		75				1	307	pierce-ltng	1	1	3										amul	glov	boot	belt	helm	lcha							0	0
Magnetic	100	0	1	92		75				1	307	pierce-ltng	1	1	4										shld	weap											0	0
Magnetic	100	0	1	92		75				1	307	pierce-ltng	1	2	8										tors												0	0
Mystical	100	0	1	92		75				1	307	pierce-mag	1	1	1										scha												0	0
Mystical	100	0	1	92		75				1	307	pierce-mag	1	1	2										ring	mcha											0	0
Mystical	100	0	1	92		75				1	307	pierce-mag	1	1	3										amul	glov	boot	belt	helm	lcha							0	0
Mystical	100	0	1	92		75				1	307	pierce-mag	1	1	4										shld	weap											0	0
Mystical	100	0	1	92		75				1	307	pierce-mag	1	2	8										tors												0	0
Breaching	100	0	1	92		75				1	307	pierce-dmg	1	1	1										scha												0	0
Breaching	100	0	1	92		75				1	307	pierce-dmg	1	1	2										ring	mcha											0	0
Breaching	100	0	1	92		75				1	307	pierce-dmg	1	1	3										amul	glov	boot	belt	helm	lcha							0	0
Breaching	100	0	1	92		75				1	307	pierce-dmg	1	1	4										shld	weap											0	0
Breaching	100	0	1	92		75				1	307	pierce-dmg	1	2	8										tors												0	0
Chaotic	100	1	1	50		42	war			1	125	skilltab	23	1	1										lcha												0	0
Sullied	100	1	1	50		42	war			1	125	skilltab	22	1	1										lcha												0	0
Fiendish	100	1	1	50		42	war			1	125	skilltab	21	1	1										lcha												0	0
Chaotic	100	1	1	20		15	war			1	125	skilltab	23	1	1										knif	grim	amul	circ									0	0
Erratic	100	1	1	40		30	war			1	125	skilltab	23	2	2									lgld	knif	grim	amul	circ									0	0
Torrid	100	1		60		45	war			1	125	skilltab	23	3	3									lgld	knif	grim	amul	circ									0	0
Sullied	100	1	1	20		15	war			1	125	skilltab	22	1	1										knif	grim	amul	swor	circ			tkni					0	0
TaintedAffix	100	1	1	40		30	war			1	125	skilltab	22	2	2									lgld	knif	grim	amul	swor	circ			tkni					0	0
Forbidden	100	1		60		45	war			1	125	skilltab	22	3	3									lgld	knif	grim	amul	swor	circ			tkni					0	0
Fiendish	100	1	1	20		15	war			1	125	skilltab	21	1	1										knif	grim	amul	circ									0	0
Dreadful	100	1	1	40		30	war			1	125	skilltab	21	2	2									lgld	knif	grim	amul	circ									0	0
Malevolent	100	1		60		45	war			1	125	skilltab	21	3	3									lgld	knif	grim	amul	circ									0	0
Devil's	100	1	1	36		27	war			4	125	war		1	1										amul	circ												
Arch-Devil's	100	1	1	90		67	war			2	125	war		2	2									cgrn	amul	circ												
Devil's	100	1	1	30		22	war			4	125	war		1	1										knif	grim												
Arch-Devil's	100	1	1	50		42	war			2	125	war		2	2									cgrn	knif	grim												
Virulent	100	0	1	92		75				1	307	pierce-pois	1	2	8	Virulent-Affix1		0	1	Virulent-Affix2		0	1		lcha													
Incendiary	100	0	1	92		75				1	307	pierce-fire	1	2	8	Gelid-Affix1		0	1	Gelid-Affix2		0	1		lcha												0	0
Gelid	100	0	1	92		75				1	307	pierce-cold	1	2	8	Magnetic-Affix1		0	1	Magnetic-Affix2		0	1		tors												0	0
Magnetic	100	0	1	92		75				1	307	pierce-ltng	1	2	8	Incendiary-Affix1		0	1	Incendiary-Affix2		0	1		tors												0	0
Mystical	100	0	1	92		75				1	307	pierce-mag	1	2	8	Breaching-Affix1		0	1	Breaching-Affix2		0	1		tors												0	0
Breaching	100	0	1	92		75				1	307	pierce-dmg	1	2	8	Mystical-Affix1		0	1	Mystical-Affix2		0	1		tors												0	0
Blanched	100	1	1	1	40	1				8	101	ac		10	15									whit	jewl												0	0
Eburin	100	1	1	16	60	12				8	101	ac		15	35									whit	jewl												0	0
Bone	100	1	1	32		24				8	101	ac		35	50									whit	jewl												0	0
Ivory	100	1	1	64		56				8	101	ac		50	80									whit	jewl												0	0
Miocene	100	1	1	1	25	1				8	101	ac/lvl	12											whit	tors	shld											0	0
Miocene	100	1	1	1	25	1				10	101	ac/lvl	4											whit	glov	boot	belt	helm									0	0
Oligocene	100	1	1	25	50	22				8	101	ac/lvl	24											whit	tors	shld											0	0
Oligocene	100	1	1	25	50	22				8	101	ac/lvl	8											whit	glov	boot	belt	helm									0	0
Eocene	100	1	1	45		40				6	101	ac/lvl	36											whit	tors	shld											0	0
Eocene	100	1	1	45		40				4	101	ac/lvl	12											whit	glov	boot	belt	helm									0	0
Paleocene	100	1	1	70		60				4	101	ac/lvl	48											whit	tors												0	0
Paleocene	100	1	1	70		60				2	101	ac/lvl	16											whit	glov	boot	belt	helm									0	0
Sturdy	100	1	1	1	20	1				50	101	ac%		10	20										armo	shld											0	0
Sturdy	100	1	1	7	30	4				50	101	ac%		21	30										armo	shld											0	0
Strong	100	1	1	12	40	10				50	101	ac%		31	40										armo	shld											0	0
Glorious	100	1	1	24	50	18				50	101	ac%		41	50										armo	shld											0	0
Blessed	100	1	1	31	60	25				50	101	ac%		51	65										armo	shld											0	0
Consecrated	100	1	1	39	70	32				50	101	ac%		66	80										armo	shld											0	0
Saintly	100	1	1	55		48				50	101	ac%		81	100									dgld	armo	shld											0	0
Holy	100	1	1	67		57				50	101	ac%		101	133									dgld	armo	shld											0	0
Hallowed	100	1	1	72		69				50	101	ac%		134	166									dgld	armo	shld											0	0
Godly	100	1	1	79		77				50	101	ac%		167	200									dgld	armo	shld											0	0
Godly	100	1	1	86		81				50	101	ac%		201	225									dgld	armo	shld											0	0
Paradox	100	1	1	1		1				12	101	ac%/lvl	8											whit	armo	shld											0	0
Paradox	100	1	1	65		59				12	101	ac%/lvl	16											whit	armo	shld											0	0
Ghostly	100	1	1	41		37				4	101	ac%		25	40	ethereal		1	1	rep-dur	10			whit	armo												0	0
Spectral1	100	1	1	61		51				4	101	ac%		41	60	ethereal		1	1	rep-dur	10			whit	armo												0	0
Phantom1	100	1	1	75		67				4	101	ac%		61	80	ethereal		1	1	rep-dur	10			whit	armo												0	0
Wraithly1	100	1	1	86		80				4	101	ac%		81	100	ethereal		1	1	rep-dur	10			whit	armo												0	0
Strengthened1	100	1	1	5		3				4	101	ac%		20	30	red-dmg%		1	3						tors	shld											0	0
Reinforced1	100	1	1	17		14				4	101	ac%		31	40	red-dmg%		4	5						tors	shld											0	0
Fortified	100	1	1	29		26				4	101	ac%		41	50	red-dmg%		6	7						tors	shld											0	0
Hardened1	100	1	1	40		37				4	101	ac%		51	60	red-dmg%		8	10						tors	shld											0	0
Tempered1	100	1	1	55		50				4	101	ac%		61	70	red-dmg%		11	15						tors	shld											0	0
Treated1	100	1	1	70		67				4	101	ac%		71	80	red-dmg%		16	20						tors	shld											0	0
Invulnerable1	100	1	1	86		83				4	101	ac%		81	100	red-dmg%		21	25						tors	shld											0	0
Stout	100	1	0	1	40	1				24	101	ac		3	5	ac-miss		1	2						lcha												0	0
Stout	100	1	0	7	50	5				24	101	ac		6	10	ac-miss		2	4						lcha												0	0
Stout	100	1	0	12	55	9				24	101	ac		10	16	ac-miss		4	6						lcha												0	0
Burly	100	1	0	17	70	12				24	101	ac		16	22	ac-miss		6	8						lcha												0	0
Burly	100	1	0	22	75	16				12	101	ac		26	34	ac-miss		10	14						lcha												0	0
Burly	100	1	0	27	80	20				12	101	ac		42	52	ac-miss		16	22						lcha												0	0
Stalwart	100	1	0	32		24				12	101	ac		56	70	ac-miss		22	30						lcha												0	0
Stalwart	100	1	0	37		29				12	101	ac		68	80	ac-miss		30	38						lcha												0	0
Stalwart	100	1	0	42		34				6	101	ac		80	96	ac-miss		42	52						lcha												0	0
Stalwart	100	1	1	55		48				6	101	ac		92	104	ac-miss		50	62						lcha												0	0
Stalwart	100	1	1	69		65				3	101	ac		106	122	ac-miss		58	70						lcha												0	0
Stalwart	100	1	1	81		75				3	101	ac		118	139	ac-miss		66	78						lcha												0	0
Devious	100	1	1	7	30	5				10	102	red-mag		1	1										shld	circ	orb	wand	staf								0	0
Blank	100	1	1	14	50	10				8	102	red-mag		2	3										shld	circ	orb	wand	staf								0	0
Null	100	1	1	21		16				8	102	red-mag		4	5									dblu	shld	circ	orb	wand	staf								0	0
Antimagic	100	1	1	28		21				8	102	red-mag		6	10									dblu	shld	circ	orb	wand	staf								0	0
Devious	100	1	1	25	50	22				10	102	res-mag		3	5										shld	tors	orb	wand	staf								0	0
Blank	100	1	1	47	75	42				8	102	res-mag		6	10										shld	tors	orb	wand	staf								0	0
Null	100	1	1	69		61				8	102	res-mag		11	15									dblu	shld	tors	orb	wand	staf								0	0
Antimagic	100	1	1	86		80				8	102	res-mag		16	20									dblu	shld	tors	orb	wand	staf								0	0
Scarlet	100	1	1	8	55	6				8	103	dmg-min		1	4									dred	jewl												0	0
Crimson	100	1	1	38		30				8	103	dmg-min		5	8									dred	jewl												0	0
Red	100	1	1	29	58	26				8	103	dmg-min		1	3	dmg-max		5	10					dred	jewl												0	0
Sanguinary	100	1	1	59		52				8	103	dmg-min		4	5	dmg-max		8	15					dred	jewl												0	0
Bloody	100	1	1	86		88				8	103	dmg-min		6	8	dmg-max		13	18					dred	jewl												0	0
Bloody	100	1	1	86		88				3	103	dmg-min/str		1	2	dmg-max/str		1	2					dred	jewl												0	0
Bloody	100	1	1	86		88				3	103	dmg-min/dex		1	2	dmg-max/dex		1	2					dred	jewl												0	0
Red	100	1	0	4	20	3				24	103	dmg-min		1	2										lcha												0	0
Red	100	1	0	16	40	12				24	103	dmg-min		3	4										lcha												0	0
Sanguinary	100	1	0	28		21				12	103	dmg-min		5	6										lcha												0	0
Sanguinary	100	1	0	40		32				12	103	dmg-min		7	8										lcha												0	0
Bloody	100	1	0	52		46				6	103	dmg-min		9	10										lcha												0	0
Red	100	1	0	29		26				24	103	dmg-min		1	3	dmg-max		4	10						lcha												0	0
Sanguinary	100	1	1	59		52				12	103	dmg-min		4	5	dmg-max		6	15						lcha												0	0
Bloody	100	1	1	86		88				6	103	dmg-min		6	8	dmg-max		13	18						lcha												0	0
Carbuncle	100	1	1	12	48	9				8	104	dmg-max		1	5									dred	jewl												0	0
Carmine	100	1	1	35		27				8	104	dmg-max		6	9									dred	jewl												0	0
Vermillion	100	1	1	58		50				8	104	dmg-max		11	15									dred	jewl												0	0
Jagged	100	1	0	20	15	10				24	104	dmg%		5	10										lcha												0	0
Forked	100	1	1	55		50				12	104	dmg%		15	20										lcha												0	0
Serrated	100	1	1	81		75				6	104	dmg%		30	45										lcha												0	0
Jagged	100	1	0	3	35	2				24	104	dmg-max		1	2										lcha												0	0
Jagged	100	1	0	10	55	7				24	104	dmg-max		3	4										lcha												0	0
Jagged	100	1	0	17	75	12				24	104	dmg-max		5	6										lcha												0	0
Forked	100	1	0	25		18				24	104	dmg-max		7	10										lcha												0	0
Forked	100	1	1	32		24				12	104	dmg-max		9	12										lcha												0	0
Serrated	100	1	1	39		31				12	104	dmg-max		11	15										lcha												0	0
Serrated	100	1	1	47		39				6	104	dmg-max		13	18										lcha												0	0
Jagged	100	1	1	21	15	16				26	105	dmg%		10	15										circ												0	0
Deadly	100	1	1	45	20	41				26	105	dmg%		16	25										circ												0	0
Vicious	100	1	1	70	25	64				24	105	dmg%		26	40										circ												0	0
Cinnabar	100	1	1	1	40	1				10	105	dmg%		5	10									dred	jewl												0	0
Rusty	100	1	1	13	80	9				10	105	dmg%		15	30									dred	jewl												0	0
Realgar	100	1	1	45		37				10	105	dmg%		31	40									dred	jewl												0	0
Ruby	100	1	0	66		58				10	105	dmg%		40	60									dred	jewl												0	0
Knave's	100	1	1	1	30	1				2	105	dmg/lvl	3			att/lvl	6							whit	weap							orb	wand				0	0
Jack's	100	1	1	10	45	7				2	105	dmg/lvl	5			att/lvl	6							whit	weap							orb	wand				0	0
Jester's	100	1	1	20	65	15				2	105	dmg/lvl	6			att/lvl	8							whit	weap							orb	wand				0	0
Joker's	100	1	1	35		26				2	105	dmg/lvl	9			att/lvl	10							whit	weap							orb	wand				0	0
Trump	100	1	1	50		37				2	105	dmg/lvl	12			att/lvl	12							whit	weap							orb	wand				0	0
Joker's	100	1	1	35		26				2	105	dmg-min/str	3			att/lvl	10							whit	weap							orb	wand				0	0
Trump	100	1	1	50		37				2	105	dmg-min/str	4			att/lvl	12							whit	weap							orb	wand				0	0
Joker's	100	1	1	35		26				2	105	dmg-min/dex	3			att/lvl	10							whit	weap							orb	wand				0	0
Trump	100	1	1	50		37				2	105	dmg-min/dex	4			att/lvl	12							whit	weap							orb	wand				0	0
Loud	100	1	1	5	30	3				2	105	dmg/lvl	4											whit	weap							orb	wand				0	0
Calling	100	1	1	20	45	15				2	105	dmg/lvl	6											whit	weap							orb	wand				0	0
Yelling	100	1	1	40	65	35				2	105	dmg/lvl	8											whit	weap							orb	wand				0	0
Shouting	100	1	1	60		55				2	105	dmg/lvl	12											whit	weap							orb	wand				0	0
Gritty	100	1	1	75		65				4	105	dmg/lvl	16											whit	weap							orb	wand				0	0
Shouting	100	1	1	60		55				2	105	dmg-min/str	3											whit	weap							orb	wand				0	0
Gritty	100	1	1	75		65				2	105	dmg-min/str	5											whit	weap							orb	wand				0	0
Shouting	100	1	1	60		55				2	105	dmg-min/dex	3											whit	weap							orb	wand				0	0
Gritty	100	1	1	75		65				2	105	dmg-min/dex	5											whit	weap							orb	wand				0	0
Vulpine	100	1	1	9		6				5	107	dmg-to-mana		7	15									cblu	shld	amul	orb	staf									0	0
Dun	100	1	1	7		5				5	107	dmg-to-mana		7	15										jewl												0	0
Bronze	100	1	1	1	15	1				16	110	att		10	20										weap	ring	circ	glov	amul			orb	wand				0	0
Iron	100	1	1	7	20	5				16	110	att		21	40										weap	ring	circ	glov	amul			orb	wand				0	0
Steel	100	1	1	12	25	9				14	110	att		41	60										weap	ring	circ	glov	amul			orb	wand				0	0
Silver	100	1	1	14	30	12				14	110	att		61	80										weap	ring	circ	glov	amul			orb	wand				0	0
Gold	100	1	1	19	35	16				12	110	att		81	100									lgld	weap	ring	circ	glov	amul			orb	wand				0	0
Platinum	100	1	1	25		22				12	110	att		101	125									lgld	weap	ring	circ					orb	wand				0	0
Meteoric	100	1	1	30		27				10	110	att		126	150									lgld	weap							orb	wand				0	0
Strange	100	1	1	37		34				10	110	att		151	300									lgld	weap							orb	wand				0	0
Weird	100	1	1	44		40				8	110	att		301	450									lgld	weap							orb	wand				0	0
Nickel	100	1	1	1	40	1				8	110	att		10	20										jewl												0	0
Tin	100	1	1	8	70	6				8	110	att		21	40										jewl												0	0
Silver	100	1	1	25		18				8	110	att		41	60										jewl												0	0
Argent	100	1	1	44		36				8	110	att		61	100										jewl												0	0
Bronze	100	1	0	1	20	1				24	110	att		6	12										lcha												0	0
Bronze	100	1	0	7	40	5				24	110	att		13	27										lcha												0	0
Bronze	100	1	0	13	50	10				24	110	att		28	42										lcha												0	0
Iron	100	1	0	19	75	15				12	110	att		43	57										lcha												0	0
Iron	100	1	0	25	90	20				12	110	att		58	72										lcha												0	0
Iron	100	1	0	31		25				12	110	att		73	87										lcha												0	0
Steel	100	1	1	38		29				6	110	att		88	102										lcha												0	0
Steel	100	1	1	45		40				6	110	att		103	117										lcha												0	0
Steel	100	1	1	65		60				6	110	att		118	132										lcha												0	0
Jagged	100	1	1	1	15	1				60	111	dmg%		10	20										weap							orb	wand				0	0
Deadly	100	1	1	5	20	3				60	111	dmg%		21	30										weap							orb	wand				0	0
Vicious	100	1	1	8	25	6				60	111	dmg%		31	40									lgry	weap							orb	wand				0	0
Brutal	100	1	1	14	30	10				60	111	dmg%		41	50									lgry	weap							orb	wand				0	0
Massive	100	1	1	20	35	15				60	111	dmg%		51	65									dgry	weap							orb	wand				0	0
Savage	100	1	1	26	72	19				60	111	dmg%		66	80									dgry	weap							orb	wand				0	0
Heartless	100	1	1	32	80	24				60	111	dmg%		81	100									dgry	weap							orb	wand				0	0
Merciless	100	1	1	41	90	30				60	111	dmg%		101	125									dgry	weap							orb	wand				0	0
Merciless	100	1	1	49		38				60	111	dmg%		126	150									blac	weap							orb	wand				0	0
Ferocious	100	1	1	56		45				50	111	dmg%		151	200									blac	weap							orb	wand				0	0
Ferocious	100	1	1	61		51				50	111	dmg%		210	233									blac	weap							orb	wand				0	0
Cruel	100	1	1	69		63				50	111	dmg%		234	266									blac	weap							orb	wand				0	0
Cruel	100	1	1	74		69				50	111	dmg%		267	325									blac	weap							orb	wand				0	0
Paradox	100	1	1	20	45	18				3	111	dmg%/lvl	12											whit	weap							orb	wand				0	0
Paradox	100	1	1	35	65	35				3	111	dmg%/lvl	18											whit	weap							orb	wand				0	0
Paradox	100	1	1	55	88	49				3	111	dmg%/lvl	24											whit	weap							orb	wand				0	0
Paradox	100	1	1	70		66				3	111	dmg%/lvl	36											whit	weap							orb	wand				0	0
Paradox	100	1	1	85		77				3	111	dmg%/lvl	48											whit	weap							orb	wand				0	0
Paradox	100	1	1	70		66				3	111	dmg-max/str	16											whit	weap							orb	wand				0	0
Paradox	100	1	1	85		77				3	111	dmg-max/str	20											whit	weap							orb	wand				0	0
Paradox	100	1	1	70		66				3	111	dmg-max/dex	16											whit	weap							orb	wand				0	0
Paradox	100	1	1	85		77				3	111	dmg-max/dex	20											whit	weap							orb	wand				0	0
Sharp	100	1	1	5	20	3				4	111	att		10	20	dmg%		10	20						weap							orb	wand				0	0
Sharp	100	1	1	5	20	3				2	111	deadly		1	3	dmg%		10	20						weap							orb	wand				0	0
Sharp	100	1	1	5	20	3				2	111	crush		1	3	dmg%		10	20						weap							orb	wand				0	0
Sharp	100	1	1	5	20	3				2	111	openwounds		5	7	dmg%		10	20						weap							orb	wand				0	0
Fine	100	1	1	12	25	9				4	111	att		21	40	dmg%		21	30						weap							orb	wand				0	0
Fine	100	1	1	12	25	9				2	111	deadly		2	5	dmg%		21	30						weap							orb	wand				0	0
Fine	100	1	1	12	25	9				2	111	crush		2	5	dmg%		21	30						weap							orb	wand				0	0
Fine	100	1	1	12	25	9				2	111	openwounds		8	10	dmg%		21	30						weap							orb	wand				0	0
Mastersmith's	100	1	1	19	40	13				4	111	att		41	60	dmg%		31	40						weap							orb	wand				0	0
Mastersmith's	100	1	1	19	40	13				2	111	deadly		3	6	dmg%		31	40						weap							orb	wand				0	0
Mastersmith's	100	1	1	19	40	13				2	111	crush		3	6	%		31	40						weap							orb	wand				0	0
Mastersmith's	100	1	1	19	40	13				2	111	openwounds		11	16	dmg%		31	40						weap							orb	wand				0	0
Warrior's	100	1	1	27	30	19				4	111	att		61	80	dmg%		41	50						weap							orb	wand				0	0
Warrior's	100	1	1	27	30	19				2	111	deadly		4	8	dmg%		41	50						weap							orb	wand				0	0
Warrior's	100	1	1	27	30	19				2	111	crush		4	8	dmg%		41	50						weap							orb	wand				0	0
Warrior's	100	1	1	27	30	19				2	111	openwounds		17	21	dmg%		41	50						weap							orb	wand				0	0
Soldier's	100	1	1	38	35	30				4	111	att		81	100	dmg%		51	65						weap							orb	wand				0	0
Soldier's	100	1	1	38	35	30				2	111	deadly		5	10	dmg%		51	65						weap							orb	wand				0	0
Soldier's	100	1	1	38	35	30				2	111	crush		5	10	dmg%		51	65						weap							orb	wand				0	0
Soldier's	100	1	1	38	35	30				2	111	openwounds		22	28	dmg%		51	65						weap							orb	wand				0	0
Crusader's	100	1	1	45	70	37				4	111	att		101	125	dmg%		66	80					lgld	weap							orb	wand				0	0
Crusader's	100	1	1	45	70	37				2	111	deadly		6	12	dmg%		66	80					lgld	weap							orb	wand				0	0
Crusader's	100	1	1	45	70	37				2	111	crush		6	12	dmg%		66	80					lgld	weap							orb	wand				0	0
Crusader's	100	1	1	45	70	37				2	111	openwounds		29	35	dmg%		66	80					lgld	weap							orb	wand				0	0
Knight's	100	1	1	52	40	45				4	111	att		126	150	dmg%		81	100					lgld	weap	tors						orb	wand				0	0
Knight's	100	1	1	52	40	45				2	111	deadly		7	14	dmg%		81	100					lgld	weap	tors						orb	wand				0	0
Knight's	100	1	1	52	40	45				2	111	crush		7	14	dmg%		81	100					lgld	weap	tors						orb	wand				0	0
Knight's	100	1	1	52	40	45				2	111	openwounds		36	44	dmg%		81	100					lgld	weap	tors						orb	wand				0	0
Lord's	100	1	1	58		53				4	111	att		151	175	dmg%		101	133					lgld	weap	tors						orb	wand				0	0
Lord's	100	1	1	65		60				2	111	deadly		8	16	dmg%		101	133					lgld	weap	tors						orb	wand				0	0
Lord's	100	1	1	65		60				2	111	crush		8	16	dmg%		101	133					lgld	weap	tors						orb	wand				0	0
Lord's	100	1	1	65		60				2	111	openwounds		45	57	dmg%		101	133					lgld	weap	tors						orb	wand				0	0
Overlord's	100	1	1	65		59				4	111	att		176	200	dmg%		134	166					lgld	weap							orb	wand				0	0
Overlord's	100	1	1	70		65				2	111	deadly		9	18	dmg%		134	166					lgld	weap							orb	wand				0	0
Overlord's	100	1	1	70		65				2	111	crush		9	18	dmg%		134	166					lgld	weap							orb	wand				0	0
Overlord's	100	1	1	70		65				2	111	openwounds		58	67	dmg%		134	166					lgld	weap							orb	wand				0	0
King's	100	1	1	70		63				4	111	att		210	225	dmg%		167	200					dgld	weap	tors						orb	wand				0	0
King's	100	1	1	74		69				2	111	deadly		10	20	dmg%		167	200					dgld	weap	tors						orb	wand				0	0
King's	100	1	1	74		69				2	111	crush		10	20	dmg%		167	200					dgld	weap	tors						orb	wand				0	0
King's	100	1	1	74		69				2	111	openwounds		68	75	dmg%		167	200					dgld	weap	tors						orb	wand				0	0
Master's	100	1	1	74		70				4	111	att		210	225	dmg%		201	250					dgld	weap							orb	wand				0	0
Master's	100	1	1	79		77				2	111	deadly		12	24	dmg%		201	250					dgld	weap							orb	wand				0	0
Master's	100	1	1	79		77				2	111	crush		12	24	dmg%		201	250					dgld	weap							orb	wand				0	0
Master's	100	1	1	79		77				2	111	openwounds		76	83	dmg%		201	250					dgld	weap							orb	wand				0	0
Highmaster's	100	1	1	79		79				4	111	att		251	275	dmg%		251	300					dgld	weap							orb	wand				0	0
Highmaster's	100	1	1	83		82				2	111	deadly		13	26	dmg%		251	300					dgld	weap							orb	wand				0	0
Highmaster's	100	1	1	83		82				2	111	crush		13	26	dmg%		251	300					dgld	weap							orb	wand				0	0
Highmaster's	100	1	1	83		82				2	111	openwounds		84	93	dmg%		251	300					dgld	weap							orb	wand				0	0
Grandmaster's	100	1	1	84		88				4	111	att		276	300	dmg%		301	400					dgld	weap							orb	wand				0	0
Grandmaster's	100	1	1	86		88				2	111	deadly		15	30	dmg%		301	400					dgld	weap							orb	wand				0	0
Grandmaster's	100	1	1	86		88				2	111	crush		15	30	dmg%		301	400					dgld	weap							orb	wand				0	0
Grandmaster's	100	1	1	86		88				2	111	openwounds		94	100	dmg%		301	400					dgld	weap							orb	wand				0	0
Stout	100	1	1	1	40	1				4	111	ac		3	5	dmg%		10	20						weap							orb	wand				0	0
Stout	100	1	1	7	50	5				4	111	ac		6	9	dmg%		21	30						weap							orb	wand				0	0
Stout	100	1	1	12	55	9				4	111	ac		10	12	dmg%		31	40						weap							orb	wand				0	0
Burly	100	1	1	17	70	12				4	111	ac		13	15	dmg%		41	50						weap							orb	wand				0	0
Burly	100	1	1	22	75	16				4	111	ac		16	22	dmg%		51	60						weap							orb	wand				0	0
Burly	100	1	1	27	80	20				4	111	ac		23	30	dmg%		61	70						weap							orb	wand				0	0
Stalwart	100	1	1	32	90	24				4	111	ac		33	40	dmg%		71	100						weap							orb	wand				0	0
Stalwart	100	1	1	37		34				4	111	ac		44	50	dmg%		81	125						weap							orb	wand				0	0
Stalwart	100	1	1	42		48				4	111	ac		60	70	dmg%		101	175						weap							orb	wand				0	0
Stalwart	100	1	1	55		59				2	111	ac		70	85	dmg%		126	200						weap							orb	wand				0	0
Stalwart	100	1	1	69		67				2	111	ac		86	100	dmg%		151	225						weap							orb	wand				0	0
Stalwart	100	1	1	80		72				2	111	ac		100	125	dmg%		176	280						weap							orb	wand				0	0
Loremaster's1	100	1	1	47	55	35				4	111	addxp/lvl		4	4	dmg%		76	100						weap							orb	wand				0	0
Sage's	100	1	1	63	75	57				4	111	addxp/lvl		4	4	dmg%		101	150						weap							orb	wand				0	0
Sage's	100	1	1	79		63				2	111	addxp/lvl		5	5	dmg%		151	225						weap							orb	wand				0	0
Master Sage's	100	1	1	88		78				2	111	addxp/lvl		5	6	dmg%		225	250						weap							orb	wand				0	0
Ghostly	100	1	1	41		37				4	111	dmg%		101	125	ethereal		1	1	rep-dur	10			cred	weap							orb	wand				0	0
Spectral1	100	1	1	61		51				4	111	dmg%		126	180	ethereal		1	1	rep-dur	10			cgrn	weap							orb	wand				0	0
Phantom1	100	1	1	75		67				4	111	dmg%		151	275	ethereal		1	1	rep-dur	10			cblu	weap							orb	wand				0	0
Wraithly1	100	1	1	86		80				4	111	dmg%		176	300	ethereal		1	1	rep-dur	10			whit	weap							orb	wand				0	0
Robineye	100	1	1	1	35	1				2	111	att/lvl	4											whit	weap							staf	wand	orb			0	0
Sparroweye	100	1	1	10	55	7				2	111	att/lvl	6											whit	weap							staf	wand	orb			0	0
Falconeye	100	1	1	20	75	15				2	111	att/lvl	8											whit	weap							staf	wand	orb			0	0
Hawkeye	100	1	1	35		26				8	111	att/lvl	10											whit	weap							staf	wand	orb			0	0
Eagleeye	100	1	1	50		37				4	111	att/lvl	12											whit	weap							staf	wand	orb			0	0
Visionary	100	1	1	25		18				2	111	att%/lvl	2											whit	helm	miss	glov										0	0
Fine	100	1	1	15	50	10				24	111	att		10	20	dmg-max		1	12						lcha												0	0
Fine	100	1	1	25	80	20				12	111	att		21	48	dmg-max		4	16						lcha												0	0
